# started on Mon Jun  8 20:19:27 2020

61562159418,,cycles,31048970072,100.00,,
69489991951,,instructions,31048967630,100.00,1.13,insn per cycle
225107082,,cache-misses,31048967024,100.00,,
# started on Mon Jun  8 20:21:02 2020

61570558139,,cycles,31060748166,100.00,,
69912290793,,instructions,31060746442,100.00,1.14,insn per cycle
227024486,,cache-misses,31060737350,100.00,,
# started on Mon Jun  8 20:22:38 2020

61622591959,,cycles,31064421425,100.00,,
69895449909,,instructions,31064420329,100.00,1.13,insn per cycle
226204380,,cache-misses,31064420003,100.00,,
# started on Mon Jun  8 20:24:12 2020

61420538767,,cycles,30982668770,100.00,,
69969929508,,instructions,30982667087,100.00,1.14,insn per cycle
227486005,,cache-misses,30982658607,100.00,,
# started on Mon Jun  8 20:25:48 2020

61648997871,,cycles,31095069928,100.00,,
70145176890,,instructions,31095068370,100.00,1.14,insn per cycle
228008168,,cache-misses,31093230274,100.00,,
# started on Mon Jun  8 20:27:23 2020

61551746598,,cycles,31019166145,100.00,,
70053523284,,instructions,31019164971,100.00,1.14,insn per cycle
227917412,,cache-misses,31019164632,100.00,,
# started on Mon Jun  8 20:28:58 2020

61590139230,,cycles,31068637169,100.00,,
70192946672,,instructions,31066572442,100.00,1.14,insn per cycle
228184704,,cache-misses,31066571072,100.00,,
# started on Mon Jun  8 20:30:33 2020

61618382677,,cycles,31068824932,100.00,,
70251542092,,instructions,31068822953,100.00,1.14,insn per cycle
229156558,,cache-misses,31068822768,100.00,,
# started on Mon Jun  8 20:32:08 2020

61384015996,,cycles,30963338273,100.00,,
69828980175,,instructions,30963336609,100.00,1.14,insn per cycle
226327104,,cache-misses,30963336599,100.00,,
# started on Mon Jun  8 20:33:44 2020

61641724011,,cycles,31069869242,100.00,,
67983453477,,instructions,31069867973,100.00,1.10,insn per cycle
220140686,,cache-misses,31069858737,100.00,,
