[1124817.732505] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1124818.654336] tee (26045): drop_caches: 3
[1124818.925282] Running randread depth 8192 jobs 1 size 64K zc 0 remote zc 0 zcrc 0
[1124878.118386] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1124898.163305] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1124898.176404] nvme_tcp: copy    0                0      13121998644                0                0                0
[1124898.188492] nvme_tcp: copy    1                0                0                0                0                0
[1124898.200572] nvme_tcp: copy    2                0                0                0                0                0
[1124898.212647] nvme_tcp: copy    3                0                0                0                0                0
[1124898.224731] nvme_tcp: copy    4                0                0                0                0                0
[1124898.236815] nvme_tcp: copy    5                0                0                0                0                0
[1124898.248900] nvme_tcp: copy    6                0                0                0                0                0
[1124898.260983] nvme_tcp: copy    7                0                0                0                0                0
[1124898.273069] nvme_tcp: copy    8                0                0                0                0                0
[1124898.285154] nvme_tcp: copy    9                0                0                0                0                0
[1124898.297237] nvme_tcp: copy   10                0                0                0                0                0
[1124898.309322] nvme_tcp: copy   11                0                0                0                0                0
[1124898.321405] nvme_tcp: copy   12                0                0                0                0                0
[1124898.333490] nvme_tcp: copy   13                0                0                0                0                0
[1124898.345572] nvme_tcp: copy   14                0                0                0                0                0
[1124898.357656] nvme_tcp: copy   15                0                0                0                0                0
[1124898.369739] nvme_tcp: copy   16                0                0                0                0                0
[1124898.381822] nvme_tcp: copy   17                0                0                0                0                0
[1124898.393906] nvme_tcp: copy   18                0                0                0                0                0
[1124898.405989] nvme_tcp: copy   19                0                0                0                0                0
[1124898.418072] nvme_tcp: copy   20                0                0                0                0                0
[1124898.430156] nvme_tcp: copy   21                0                0                0                0                0
[1124898.442239] nvme_tcp: copy   22                0                0                0                0                0
[1124898.454324] nvme_tcp: copy   23                0                0                0                0                0
[1124898.466408] nvme_tcp: copy   24                0                0                0                0                0
[1124898.478491] nvme_tcp: copy   25                0                0                0                0                0
[1124898.490576] nvme_tcp: copy   26                0                0                0                0                0
[1124898.502660] nvme_tcp: copy   27                0                0                0                0                0
[1124898.514743] nvme_tcp: crc    0                0       5286344028                0                0                0
[1124898.536800] nvme_tcp: crc    1                0                0                0                0                0
[1124898.548787] nvme_tcp: crc    2                0                0                0                0                0
[1124898.560772] nvme_tcp: crc    3                0                0                0                0                0
[1124898.572757] nvme_tcp: crc    4                0                0                0                0                0
[1124898.584743] nvme_tcp: crc    5                0                0                0                0                0
[1124898.596730] nvme_tcp: crc    6                0                0                0                0                0
[1124898.608717] nvme_tcp: crc    7                0                0                0                0                0
[1124898.620702] nvme_tcp: crc    8                0                0                0                0                0
[1124898.632689] nvme_tcp: crc    9                0                0                0                0                0
[1124898.644675] nvme_tcp: crc   10                0                0                0                0                0
[1124898.656661] nvme_tcp: crc   11                0                0                0                0                0
[1124898.668647] nvme_tcp: crc   12                0                0                0                0                0
[1124898.680633] nvme_tcp: crc   13                0                0                0                0                0
[1124898.692619] nvme_tcp: crc   14                0                0                0                0                0
[1124898.704604] nvme_tcp: crc   15                0                0                0                0                0
[1124898.716590] nvme_tcp: crc   16                0                0                0                0                0
[1124898.728577] nvme_tcp: crc   17                0                0                0                0                0
[1124898.740562] nvme_tcp: crc   18                0                0                0                0                0
[1124898.752549] nvme_tcp: crc   19                0                0                0                0                0
[1124898.764535] nvme_tcp: crc   20                0                0                0                0                0
[1124898.776521] nvme_tcp: crc   21                0                0                0                0                0
[1124898.788507] nvme_tcp: crc   22                0                0                0                0                0
[1124898.800493] nvme_tcp: crc   23                0                0                0                0                0
[1124898.812477] nvme_tcp: crc   24                0                0                0                0                0
[1124898.824462] nvme_tcp: crc   25                0                0                0                0                0
[1124898.836445] nvme_tcp: crc   26                0                0                0                0                0
[1124898.848429] nvme_tcp: crc   27                0                0                0                0                0
[1124898.860407] nvme_tcp: tx_crc    0                0                0                0                0                0
[1124898.872683] nvme_tcp: tx_crc    1                0                0                0                0                0
[1124898.884959] nvme_tcp: tx_crc    2                0                0                0                0                0
[1124898.897237] nvme_tcp: tx_crc    3                0                0                0                0                0
[1124898.909514] nvme_tcp: tx_crc    4                0                0                0                0                0
[1124898.921790] nvme_tcp: tx_crc    5                0                0                0                0                0
[1124898.934066] nvme_tcp: tx_crc    6                0                0                0                0                0
[1124898.946341] nvme_tcp: tx_crc    7                0                0                0                0                0
[1124898.958608] nvme_tcp: tx_crc    8                0                0                0                0                0
[1124898.970884] nvme_tcp: tx_crc    9                0                0                0                0                0
[1124898.983159] nvme_tcp: tx_crc   10                0                0                0                0                0
[1124898.995435] nvme_tcp: tx_crc   11                0                0                0                0                0
[1124899.007710] nvme_tcp: tx_crc   12                0                0                0                0                0
[1124899.019989] nvme_tcp: tx_crc   13                0                0                0                0                0
[1124899.032269] nvme_tcp: tx_crc   14                0                0                0                0                0
[1124899.044547] nvme_tcp: tx_crc   15                0                0                0                0                0
[1124899.056826] nvme_tcp: tx_crc   16                0                0                0                0                0
[1124899.069104] nvme_tcp: tx_crc   17                0                0                0                0                0
[1124899.081379] nvme_tcp: tx_crc   18                0                0                0                0                0
[1124899.093656] nvme_tcp: tx_crc   19                0                0                0                0                0
[1124899.105934] nvme_tcp: tx_crc   20                0                0                0                0                0
[1124899.118210] nvme_tcp: tx_crc   21                0                0                0                0                0
[1124899.130485] nvme_tcp: tx_crc   22                0                0                0                0                0
[1124899.142759] nvme_tcp: tx_crc   23                0                0                0                0                0
[1124899.155040] nvme_tcp: tx_crc   24                0                0                0                0                0
[1124899.167316] nvme_tcp: tx_crc   25                0                0                0                0                0
[1124899.179592] nvme_tcp: tx_crc   26                0                0                0                0                0
[1124899.191870] nvme_tcp: tx_crc   27                0                0                0                0                0
[1124899.204148] nvme_tcp: tracing_off done
[1124899.204148] nvme_tcp: tracing_off done
[1124933.992676] tee (27947): drop_caches: 3
[1124934.229168] Running randread depth 8192 jobs 1 size 64K zc 0 remote zc 0 zcrc 0
[1124993.356060] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1125013.400681] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1125013.413670] nvme_tcp: copy    0                0      14409824680                0                0                0
[1125013.425755] nvme_tcp: copy    1                0                0                0                0                0
[1125013.437834] nvme_tcp: copy    2                0                0                0                0                0
[1125013.449915] nvme_tcp: copy    3                0                0                0                0                0
[1125013.461998] nvme_tcp: copy    4                0                0                0                0                0
[1125013.474079] nvme_tcp: copy    5                0                0                0                0                0
[1125013.486161] nvme_tcp: copy    6                0                0                0                0                0
[1125013.498246] nvme_tcp: copy    7                0                0                0                0                0
[1125013.510328] nvme_tcp: copy    8                0                0                0                0                0
[1125013.522411] nvme_tcp: copy    9                0                0                0                0                0
[1125013.534496] nvme_tcp: copy   10                0                0                0                0                0
[1125013.546579] nvme_tcp: copy   11                0                0                0                0                0
[1125013.558662] nvme_tcp: copy   12                0                0                0                0                0
[1125013.570800] nvme_tcp: copy   13                0                0                0                0                0
[1125013.582884] nvme_tcp: copy   14                0                0                0                0                0
[1125013.594970] nvme_tcp: copy   15                0                0                0                0                0
[1125013.607053] nvme_tcp: copy   16                0                0                0                0                0
[1125013.619142] nvme_tcp: copy   17                0                0                0                0                0
[1125013.631236] nvme_tcp: copy   18                0                0                0                0                0
[1125013.643320] nvme_tcp: copy   19                0                0                0                0                0
[1125013.655406] nvme_tcp: copy   20                0                0                0                0                0
[1125013.667491] nvme_tcp: copy   21                0                0                0                0                0
[1125013.679574] nvme_tcp: copy   22                0                0                0                0                0
[1125013.691660] nvme_tcp: copy   23                0                0                0                0                0
[1125013.703744] nvme_tcp: copy   24                0                0                0                0                0
[1125013.715830] nvme_tcp: copy   25                0                0                0                0                0
[1125013.727914] nvme_tcp: copy   26                0                0                0                0                0
[1125013.739999] nvme_tcp: copy   27                0                0                0                0                0
[1125013.752083] nvme_tcp: crc    0                0       5089253104                0                0                0
[1125013.764070] nvme_tcp: crc    1                0                0                0                0                0
[1125013.776057] nvme_tcp: crc    2                0                0                0                0                0
[1125013.798120] nvme_tcp: crc    3                0                0                0                0                0
[1125013.810098] nvme_tcp: crc    4                0                0                0                0                0
[1125013.822084] nvme_tcp: crc    5                0                0                0                0                0
[1125013.834072] nvme_tcp: crc    6                0                0                0                0                0
[1125013.846059] nvme_tcp: crc    7                0                0                0                0                0
[1125013.858047] nvme_tcp: crc    8                0                0                0                0                0
[1125013.870034] nvme_tcp: crc    9                0                0                0                0                0
[1125013.882019] nvme_tcp: crc   10                0                0                0                0                0
[1125013.893997] nvme_tcp: crc   11                0                0                0                0                0
[1125013.905984] nvme_tcp: crc   12                0                0                0                0                0
[1125013.917971] nvme_tcp: crc   13                0                0                0                0                0
[1125013.929958] nvme_tcp: crc   14                0                0                0                0                0
[1125013.941943] nvme_tcp: crc   15                0                0                0                0                0
[1125013.953928] nvme_tcp: crc   16                0                0                0                0                0
[1125013.965916] nvme_tcp: crc   17                0                0                0                0                0
[1125013.977904] nvme_tcp: crc   18                0                0                0                0                0
[1125013.989891] nvme_tcp: crc   19                0                0                0                0                0
[1125014.001876] nvme_tcp: crc   20                0                0                0                0                0
[1125014.013862] nvme_tcp: crc   21                0                0                0                0                0
[1125014.025855] nvme_tcp: crc   22                0                0                0                0                0
[1125014.037835] nvme_tcp: crc   23                0                0                0                0                0
[1125014.049818] nvme_tcp: crc   24                0                0                0                0                0
[1125014.061802] nvme_tcp: crc   25                0                0                0                0                0
[1125014.073777] nvme_tcp: crc   26                0                0                0                0                0
[1125014.085764] nvme_tcp: crc   27                0                0                0                0                0
[1125014.097748] nvme_tcp: tx_crc    0                0                0                0                0                0
[1125014.110028] nvme_tcp: tx_crc    1                0                0                0                0                0
[1125014.122305] nvme_tcp: tx_crc    2                0                0                0                0                0
[1125014.134582] nvme_tcp: tx_crc    3                0                0                0                0                0
[1125014.146862] nvme_tcp: tx_crc    4                0                0                0                0                0
[1125014.159139] nvme_tcp: tx_crc    5                0                0                0                0                0
[1125014.171415] nvme_tcp: tx_crc    6                0                0                0                0                0
[1125014.183693] nvme_tcp: tx_crc    7                0                0                0                0                0
[1125014.195971] nvme_tcp: tx_crc    8                0                0                0                0                0
[1125014.208248] nvme_tcp: tx_crc    9                0                0                0                0                0
[1125014.220526] nvme_tcp: tx_crc   10                0                0                0                0                0
[1125014.232805] nvme_tcp: tx_crc   11                0                0                0                0                0
[1125014.245080] nvme_tcp: tx_crc   12                0                0                0                0                0
[1125014.257382] nvme_tcp: tx_crc   13                0                0                0                0                0
[1125014.269661] nvme_tcp: tx_crc   14                0                0                0                0                0
[1125014.281942] nvme_tcp: tx_crc   15                0                0                0                0                0
[1125014.294218] nvme_tcp: tx_crc   16                0                0                0                0                0
[1125014.306495] nvme_tcp: tx_crc   17                0                0                0                0                0
[1125014.318773] nvme_tcp: tx_crc   18                0                0                0                0                0
[1125014.331053] nvme_tcp: tx_crc   19                0                0                0                0                0
[1125014.343329] nvme_tcp: tx_crc   20                0                0                0                0                0
[1125014.355606] nvme_tcp: tx_crc   21                0                0                0                0                0
[1125014.367882] nvme_tcp: tx_crc   22                0                0                0                0                0
[1125014.380160] nvme_tcp: tx_crc   23                0                0                0                0                0
[1125014.392440] nvme_tcp: tx_crc   24                0                0                0                0                0
[1125014.404716] nvme_tcp: tx_crc   25                0                0                0                0                0
[1125014.416995] nvme_tcp: tx_crc   26                0                0                0                0                0
[1125014.429275] nvme_tcp: tx_crc   27                0                0                0                0                0
[1125014.441552] nvme_tcp: tracing_off done
[1125014.441552] nvme_tcp: tracing_off done
[1125049.314472] tee (30263): drop_caches: 3
[1125049.508000] Running randread depth 8192 jobs 1 size 64K zc 0 remote zc 0 zcrc 0
[1125108.833981] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1125128.879942] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1125128.892833] nvme_tcp: copy    0                0      13176476824                0                0                0
[1125128.904921] nvme_tcp: copy    1                0                0                0                0                0
[1125128.917005] nvme_tcp: copy    2                0                0                0                0                0
[1125128.929092] nvme_tcp: copy    3                0                0                0                0                0
[1125128.941168] nvme_tcp: copy    4                0                0                0                0                0
[1125128.953254] nvme_tcp: copy    5                0                0                0                0                0
[1125128.965339] nvme_tcp: copy    6                0                0                0                0                0
[1125128.977425] nvme_tcp: copy    7                0                0                0                0                0
[1125128.989507] nvme_tcp: copy    8                0                0                0                0                0
[1125129.001591] nvme_tcp: copy    9                0                0                0                0                0
[1125129.013675] nvme_tcp: copy   10                0                0                0                0                0
[1125129.025758] nvme_tcp: copy   11                0                0                0                0                0
[1125129.037842] nvme_tcp: copy   12                0                0                0                0                0
[1125129.049926] nvme_tcp: copy   13                0                0                0                0                0
[1125129.062010] nvme_tcp: copy   14                0                0                0                0                0
[1125129.074093] nvme_tcp: copy   15                0                0                0                0                0
[1125129.086176] nvme_tcp: copy   16                0                0                0                0                0
[1125129.098265] nvme_tcp: copy   17                0                0                0                0                0
[1125129.110348] nvme_tcp: copy   18                0                0                0                0                0
[1125129.122432] nvme_tcp: copy   19                0                0                0                0                0
[1125129.134514] nvme_tcp: copy   20                0                0                0                0                0
[1125129.146597] nvme_tcp: copy   21                0                0                0                0                0
[1125129.158681] nvme_tcp: copy   22                0                0                0                0                0
[1125129.170765] nvme_tcp: copy   23                0                0                0                0                0
[1125129.182848] nvme_tcp: copy   24                0                0                0                0                0
[1125129.194932] nvme_tcp: copy   25                0                0                0                0                0
