# started on Mon Jun  8 20:35:25 2020

61689926556,,cycles,31073643788,100.00,,
66722244374,,instructions,31073642142,100.00,1.08,insn per cycle
219712322,,cache-misses,31073641234,100.00,,
# started on Mon Jun  8 20:37:20 2020

61665203580,,cycles,31063072566,100.00,,
66704223141,,instructions,31063070977,100.00,1.08,insn per cycle
219856131,,cache-misses,31063071152,100.00,,
# started on Mon Jun  8 20:39:15 2020

61661438409,,cycles,31061148736,100.00,,
66657086097,,instructions,31061146919,100.00,1.08,insn per cycle
218775821,,cache-misses,31061146684,100.00,,
# started on Mon Jun  8 20:41:10 2020

61674178791,,cycles,31057691347,100.00,,
66803007650,,instructions,31057689799,100.00,1.08,insn per cycle
219757331,,cache-misses,31057689434,100.00,,
# started on Mon Jun  8 20:43:06 2020

61735935963,,cycles,31097776257,100.00,,
66859232637,,instructions,31097775719,100.00,1.08,insn per cycle
220112034,,cache-misses,31097775292,100.00,,
# started on Mon Jun  8 20:45:01 2020

61545239607,,cycles,31004106808,100.00,,
66476513805,,instructions,31004105773,100.00,1.08,insn per cycle
218924063,,cache-misses,31004105750,100.00,,
# started on Mon Jun  8 20:46:56 2020

61521466748,,cycles,30994205257,100.00,,
66682030442,,instructions,30994203531,100.00,1.08,insn per cycle
219782705,,cache-misses,30994203161,100.00,,
# started on Mon Jun  8 20:48:51 2020

61674805773,,cycles,31063121566,100.00,,
66475858162,,instructions,31063120534,100.00,1.08,insn per cycle
217102257,,cache-misses,31063120232,100.00,,
# started on Mon Jun  8 20:50:46 2020

61606698591,,cycles,31035512233,100.00,,
66687654737,,instructions,31035510706,100.00,1.08,insn per cycle
219278167,,cache-misses,31035510462,100.00,,
# started on Mon Jun  8 20:52:42 2020

61686457553,,cycles,31078841258,100.00,,
65962358225,,instructions,31078839864,100.00,1.07,insn per cycle
215329975,,cache-misses,31078839744,100.00,,
