# started on Sat Jun 13 21:07:59 2020

50944153809,ns,duration_time,50944153809,100.00,1646.344,M/sec
30943.81,msec,task-clock,30943809558,100.00,0.607,CPUs utilized
61887530831,,cycles,30943805302,100.00,2.000,GHz
86821285883,,instructions,30943802264,100.00,1.40,insn per cycle
480419,,cache-misses,30943793258,100.00,,
# started on Sat Jun 13 21:09:13 2020

50962515837,ns,duration_time,50962515837,100.00,1646.029,M/sec
30960.89,msec,task-clock,30960894294,100.00,0.608,CPUs utilized
61921664779,,cycles,30960889658,100.00,2.000,GHz
87261506343,,instructions,30960887032,100.00,1.41,insn per cycle
811540,,cache-misses,30960885884,100.00,,
# started on Sat Jun 13 21:10:29 2020

50896833071,ns,duration_time,50896833071,100.00,1647.326,M/sec
30896.64,msec,task-clock,30896638703,100.00,0.607,CPUs utilized
61793191274,,cycles,30896635117,100.00,2.000,GHz
86714545450,,instructions,30896633367,100.00,1.40,insn per cycle
460597,,cache-misses,30896632377,100.00,,
# started on Sat Jun 13 21:11:44 2020

50979092218,ns,duration_time,50979092218,100.00,1645.601,M/sec
30979.01,msec,task-clock,30979007960,100.00,0.608,CPUs utilized
61957928905,,cycles,30979004308,100.00,2.000,GHz
87152492040,,instructions,30979001440,100.00,1.41,insn per cycle
484548,,cache-misses,30979000204,100.00,,
# started on Sat Jun 13 21:13:00 2020

50969059647,ns,duration_time,50969059647,100.00,1645.812,M/sec
30968.95,msec,task-clock,30968948181,100.00,0.608,CPUs utilized
61937773987,,cycles,30968943703,100.00,2.000,GHz
86933528714,,instructions,30968942435,100.00,1.40,insn per cycle
796172,,cache-misses,30968941299,100.00,,
