# started on Sat Jun 13 21:36:03 2020

50966484098,ns,duration_time,50966484098,100.00,1645.871,M/sec
30966.28,msec,task-clock,30966275156,100.00,0.608,CPUs utilized
61932461654,,cycles,30966271062,100.00,2.000,GHz
95056888417,,instructions,30966266972,100.00,1.53,insn per cycle
5898396,,cache-misses,30966265708,100.00,,
# started on Sat Jun 13 21:36:58 2020

50957236136,ns,duration_time,50957236136,100.00,1646.096,M/sec
30956.42,msec,task-clock,30956415981,100.00,0.607,CPUs utilized
61912742833,,cycles,30956411961,100.00,2.000,GHz
94778596654,,instructions,30956408979,100.00,1.53,insn per cycle
7420787,,cache-misses,30955833976,100.00,,
# started on Sat Jun 13 21:37:53 2020

50879927221,ns,duration_time,50879927221,100.00,1647.691,M/sec
30879.53,msec,task-clock,30879528176,100.00,0.607,CPUs utilized
61758965768,,cycles,30879523578,100.00,2.000,GHz
94620047749,,instructions,30879521044,100.00,1.53,insn per cycle
6644524,,cache-misses,30878957102,100.00,,
# started on Sat Jun 13 21:38:48 2020

50950986426,ns,duration_time,50950986426,100.00,1646.196,M/sec
30950.74,msec,task-clock,30950738240,100.00,0.607,CPUs utilized
61901388790,,cycles,30950734336,100.00,2.000,GHz
94333826989,,instructions,30950731928,100.00,1.52,insn per cycle
6674503,,cache-misses,30950731270,100.00,,
# started on Sat Jun 13 21:39:43 2020

50957779801,ns,duration_time,50957779801,100.00,1646.084,M/sec
30956.97,msec,task-clock,30956971918,100.00,0.608,CPUs utilized
61913856367,,cycles,30956967746,100.00,2.000,GHz
95187049421,,instructions,30956965892,100.00,1.54,insn per cycle
6424997,,cache-misses,30956964972,100.00,,
